stop_id,stop_code,stop_name,stop_lat,stop_lon
1800SB45141,mangwpga,"Piccadilly Gardens, Piccadilly Gardens  (Stop L)",53.48032,-2.23751
1800SB45171,mangwpgd,"Chorlton (Manchester), Barlow Moor Rd/Wilbraham Rd  (Stop C)",53.44290,-2.27763
1800SB45331,mangwpgj,"Manchester City Centre, Cross Street/Royal Exchange  (Stop Cw)",53.48269,-2.24374
1800SB45341,mangwpgm,"Manchester City Centre, Cross St/Royal Exchange  (Stop Cx)",53.48238,-2.24395
1800SB45351,mangwpgp,"Manchester City Centre, St Mary's Gate/Exchange St  (Stop Cz)",53.48323,-2.24431
1800SB45361,mangwpgt,"Manchester City Centre, Cross Street/John Dalton St  (Stop Wa)",53.48066,-2.24506
1800SB45371,mangwpgw,"Albert Square, Albert Square  (Stop We)",53.47928,-2.24590
1800SB45391,mangwpja,"Albert Square, Albert Square  (Stop Wd)",53.47947,-2.24576
1800SB45401,mangwpjd,"Albert Square, Mount St/Central Library  (Stop Sg)",53.47838,-2.24539
1800SB45421,mangwpjm,"Manchester City Centre, Lower Mosley Street/G-Mex  (Stop Sp)",53.47590,-2.24613
1800SB45451,mangwpjp,"Manchester City Centre, St Peters Sq/Central Library  (Stop Sh)",53.47795,-2.24387
1800SB45511,mangwpjw,"Newall Green, Greenbrow Road/Naval Club (Opp Naval Club)",53.38200,-2.28112
1800SB45521,mangwpma,"Newall Green, Greenbrow Road/Dunbar Avenue (Os House 364)",53.38098,-2.28148
1800SB45531,mangwpmd,"Newall Green, Greenbrow Road/The Eagle (Os House 325)",53.37918,-2.28419
1800SB45541,mangwpmg,"Newall Green, Greenbrow Road/The Eagle (Os House 300)",53.37904,-2.28583
1800SB45551,mangwpmj,"Newall Green, Greenbrow Road/Social Club (Grnbrow Social)",53.38112,-2.28899
1800SB45561,mangwpmp,"Newall Green, Greenbrow Road/Social Club (Opp House 226)",53.38138,-2.28893
1800SB45581,mangwpmt,"Newall Green, Greenbrow Road/Newall Green Post Office (Ladbrokes Shop)",53.38467,-2.28621
1800SB45591,mangwpmw,"Newall Green, Greenbrow Road/Beckfield Road (Nr House 38)",53.39011,-2.28514
1800SB45601,mangwpta,"Newall Green, Greenbrow Road/Whitburn Road (House 100)",53.38749,-2.28374
1800SB45621,mangwptd,"Newall Green, Greenbrow Road/Newall Green Post Office (O/s House 2)",53.38467,-2.28644
1800SB45631,mangwptg,"Newall Green, Greenbrow Road/The Red Rose (Red Rose Inn)",53.39125,-2.28513
1800SB45641,mangwptj,"Newall Green, Greenbrow Road/The Red Rose (Os Row Of Shops)",53.39153,-2.28533
1800SB45651,mangwptm,"Newall Green, Firbank Road/St Pauls High School (School)",53.38427,-2.28068
1800SB45661,mangwptp,"Newall Green, Firbank Road/Highdales Road (House 123)",53.38947,-2.27775
1800SB45671,mangwptw,"Newall Green, Firbank Road/Newall Green Schools (School)",53.38701,-2.27780
1800SB45681,mangwpwa,"Newall Green, Firbank Road/Newall Green Schools (House 235)",53.38668,-2.27791
1800SB45701,mangwpwd,"Newall Green, Firbank Road/St Pauls High School (House 192)",53.38447,-2.28062
1800SB45711,mangwpwg,"Newall Green, Firbank Road/St Peters Primary School (School)",53.38309,-2.28145
1800SB45721,mangwpwj,"Newall Green, Tuffley Road/Wrekin Avenue (O/s House 101)",53.38245,-2.28268
1800SB45731,mangwpwm,"Newall Green, Highdales Road/Firbank Road (Nr House 111)",53.39007,-2.27776
1800SB45741,mangwpwp,"Newall Green, Hollyhedge Road/Wendon Road (Nr Open Land)",53.39056,-2.27591
1800SB45751,mangwpwt,"Newall Green, Hollyhedge Road/Highdales Road (Nr House 2)",53.39082,-2.27719
1800SB45761,mangwtad,"Newall Green, Hollyhedge Road/Comrie Walk (O/s House 21)",53.39226,-2.28188
1800SB45771,mangwtag,"Newall Green, Hollyhedge Road/Comrie Walk (O/s House 36)",53.39223,-2.28239
1800SB45781,mangwtaj,"Newall Green, Wythenshawe Hospital Main Hospital  (Stop B)",53.38977,-2.29500
1800SB45791,mangwtam,"Newall Green, Wythenshawe Hospital Main Entrance  (Stop A)",53.38977,-2.29521
1800SB45841,mangwtdg,"Roundthorn (Wythenshawe), Floats Road/Caldey Road (Os Warehouse)",53.39128,-2.29596
1800SB45851,mangwtdj,"Roundthorn (Wythenshawe), Floats Road/Caldey Road (Jon Richard Ltd)",53.39107,-2.29588
1800SB45871,mangwtdm,"Roundthorn (Wythenshawe), Ledson Road/Dallimore Road (Os Cargo Servic)",53.39254,-2.29368
1800SB45881,mangwtdp,"Roundthorn (Wythenshawe), Ledson Road/Dallimore Road (Op Cargo Servic)",53.39243,-2.29385
1800SB45891,mangwtdt,"Roundthorn (Wythenshawe), Ledson Road/Southmoor Road (Os Manc Housing)",53.39294,-2.29059
1800SB45901,mangwtdw,"Baguley, Bowland Road/Bardon Road (O/s House 12)",53.39564,-2.28957
1800SB45911,mangwtga,"Baguley, Bowland Road/Black Boy (Opp Surgery)",53.39360,-2.28724
1800SB45921,mangwtgd,"Baguley, Bowland Road/Bardon Road (Shopping Parade)",53.39500,-2.28878
1800SB45931,mangwtgj,"Baguley, Bowland Road/Black Boy (O/s House 50)",53.39366,-2.28758
1800SB45941,mangwtgm,"Baguley, Floatshall Road/Leaton Avenue (Opp House 89)",53.39661,-2.28657
1800SB45951,mangwtgp,"Baguley, Floatshall Road/Leaton Avenue (United Ref Ch)",53.39650,-2.28604
1800SB45961,mangwtgt,"Baguley, Floatshall Road/Birstall Walk (O/s House 9)",53.39650,-2.28241
1800SB45971,mangwtgw,"Baguley, Floatshall Road/Consett Avenue (O/s House 34)",53.39658,-2.28168
1800SB45981,mangwtja,"Baguley, Floatshall Road/Hall Lane (O/s House 9)",53.39644,-2.27917
1800SB45991,mangwtjd,"Baguley, Hall Lane/Nearcroft Road (Opp House 15)",53.39978,-2.27764
1800SB46001,mangwtjg,"Baguley, Hall Lane/Nearcroft Road (Nr House 19)",53.39961,-2.27753
1800SB46511,mangwtjm,"Baguley, Hall Lane/Floatshall Road (Nr House 63)",53.39662,-2.27839
1800SB46521,mangwtjp,"Baguley, Hall Lane/Floatshall Road (Nr Bagley Hall)",53.39575,-2.27842
1800SB46531,mangwtjt,"Baguley, Hall Lane/Baguley Post Office (Shopping Parade)",53.39470,-2.27896
1800SB46541,mangwtjw,"Baguley, Hall Lane/Baguley Post Office (Baguley Social)",53.39451,-2.27876
1800SB46551,mangwtma,"Newall Green, Blackcarr Road/St Martin's (O/s House 3)",53.39258,-2.27882
1800SB46561,mangwtmd,"Newall Green, Wendon Road/Blackcarr Road (Os Flats 14-24)",53.39198,-2.27640
1800SB46571,mangwtmg,"Newall Green, Wendon Road/Flats (O/s House 19)",53.39155,-2.27613
1800SB46591,mangwtmj,"Roundthorn (Wythenshawe), Southmoor Road/Ledson Road (Op House 41)",53.39371,-2.29049
1800SB46601,mangwtmp,"Roundthorn (Wythenshawe), Southmoor Road/Floatshall Road (Nr House 7)",53.39524,-2.29170
1800SB46621,mangwtmt,"Baguley, Southmoor Road/Habitat (Nt Ind Estate)",53.39605,-2.29268
1800SB46631,mangwtmw,"Baguley, Southmoor Road/Habitat (S'moor Ind Est)",53.39643,-2.29267
1800SB46641,mangwtpa,"Baguley, Southmoor Road/Royal Oak Road (Op Ntl Manc)",53.39933,-2.29383
1800SB46651,mangwtpd,"Baguley, Southmoor Road/Royal Oak Road (Windsor House)",53.39943,-2.29417
1800SB46661,mangwtpg,"Baguley, Southmoor Road/Altrincham Road  (Stop D)",53.40033,-2.29467
1800SB47091,mangwtpj,"Brooklands (Sale), Brooklands Road/Cranleigh Drive (O/s House 181)",53.40874,-2.31728
1800SB47101,mangwtpm,"Brooklands (Sale), Brooklands Road/Framingham Road (Os House 193)",53.40763,-2.31624
1800SB47111,mangwtpt,"Brooklands (Sale), Maple Road/Brencon Avenue (Opp House 8)",53.40632,-2.31285
1800SB47121,mangwtpw,"Brooklands (Sale), Maple Road/Stancross Road (O/s House 25)",53.40716,-2.30955
1800SB47131,mangwtwa,"Brooklands (Sale), Wendover Road/Swanage Avenue (O/s House 47)",53.40609,-2.30480
1800SB47141,mangwtwd,"Brooklands (Sale), Ferndown Road/Wythenshawe Road (O/s House 11)",53.40316,-2.30331
1800SB47151,mangwtwg,"Brooklands (Sale), Ferndown Road/Wythenshawe Road (O/s House 20)",53.40347,-2.30401
1800SB47161,mangwtwj,"Brooklands (Sale), Wendover Road/Swanage Avenue (Nr House 22)",53.40654,-2.30601
1800SB47171,mangwtwm,"Brooklands (Sale), Maple Road/Stancross Road (O/s House 24a)",53.40681,-2.31055
1800SB47181,mangwtwp,"Brooklands (Sale), Maple Road/Brooklands Road (Library)",53.40597,-2.31392
1800SB47481,mangwtwt,"Northern Moor, Sale Road/Ossington Walk (Nr House 246)",53.41492,-2.28734
1800SB47491,manjadad,"Northern Moor, Sale Road/Cleeve Road (O/s House 180)",53.41335,-2.28326
1800SB47511,manjadag,"Northern Moor, Sale Road/The Yew Tree (House No 163)",53.41241,-2.28100
1800SB47521,manjadaj,"Northern Moor, Sale Road/Brenchley Drive (O/s House 199)",53.41350,-2.28424
1800SB47531,manjadam,"Northern Moor, Sale Road/Button Lane (O/s House 215)",53.41434,-2.28652
1800SBH0022,,"Manchester Airport, Sydney Avenue  (None)",53.37064,-2.28499
1800SBH0052,,"Baguley, Royal Oak Road/Spark Road (Spark Road)",53.39885,-2.28759
1800SBH0122,,"Mersey Bank Estate (Chorlton), Maitland Avenue (Darley Avenue)",53.42533,-2.26462
1800SBH0132,,"Mersey Bank Estate (Chorlton), Merseybank Avenue (Waterside Close)",53.42264,-2.26257
1800SBH0142,,"Mersey Bank Estate (Chorlton), Merseybank Avenue (Maitland Ave)",53.42471,-2.26489
1800SBH0162,,"Chorlton (Manchester), Manchester Rd  (Wilbraham Road)",53.44224,-2.28156
1800SBH0172,,"Chorlton Green, Chorlton Green  (Beech Road)",53.43880,-2.28277
1800SBH0182,,"Chorlton Green, Ivygreen Road (Kingshill Road)",53.43849,-2.28688
1800SBH0192,,"Chorlton (Manchester), Kingshill Road (Edge Lane)",53.44095,-2.28601
1800SBH0212,,"Ladybarn, Kingswood Road/Lindleywood Road (Lindleywood Rd)",53.43806,-2.20760
1800SBH0222,,"Ladybarn, Ladybarn Lane/Kingswood Road (Kingswood Road)",53.43804,-2.21361
1800SBH0232,,"Ladybarn, Ladybarn Lane/Green Street (Green Street)",53.43567,-2.21385
1800SBH0242,,"Withington (Manchester), Whitchurch Rd/Doncaster Ave (Doncaster Ave)",53.43491,-2.24033
1800SBH0262,,"Withington (Manchester), Meltham Ave/Whitchurch Road (Whitchurch Road)",53.43404,-2.23812
1800SBH0272,,"Chorltonville, Darley Avenue (Hardcastle Ave)",53.42944,-2.27162
1800SG07671,manjatwt,"Cheadle Heath, Stockport Road/Hoylake Road (Op Salv Army)",53.40280,-2.18850
1800SG07681,manjawad,"Cheadle Heath, Stockport Road/Hoylake Road (Sacred Heart Ch)",53.40264,-2.18848
1800SG07691,manjawag,"Cheadle Heath, Stockport Road/Swythamley Road (O/s House 186)",53.40218,-2.19052
1800SG07701,manjawaj,"Cheadle Heath, Stockport Road/Swythamley Road (Focus)",53.40188,-2.19088
1800SG07711,manjawam,"Cheadle Heath, Stockport Road/Farmers Arms (Nr Superstore)",53.40123,-2.19235
1800SG07721,manjawap,"Cheadle Heath, Stockport Road/Farmers Arms (Barbers Shop)",53.40106,-2.19304
1800SG07731,manjawat,"Cheadle Heath, Edgeley Road/Farmers Arms (Farmers Arms)",53.40055,-2.19282
1800SG07741,manjawaw,"Cheadle Heath, Edgeley Road/Farmers Arms (Opp Farmers)",53.40039,-2.19252
1800SG07751,manjawda,"Edgeley, Edgeley Road/Bird Hall Lane (Morrisons)",53.39983,-2.18883
1800SG07761,manjawdg,"Edgeley, Edgeley Road/Bordon Road (O/s House 208)",53.39920,-2.18520
1800SG07771,manjawdj,"Edgeley, Edgeley Road/Cheadle Old Road (Unt Reformed Ch)",53.39864,-2.18159
1800SG07781,manjawdm,"Edgeley, Edgeley Road/Cheadle Old Road (O/s House 146)",53.39880,-2.18153
1800SG07791,manjawdp,"Edgeley, Edgeley Road/St Lesmo Road (Grange Club)",53.39936,-2.17887
1800SG07801,manjawdt,"Edgeley, Edgeley Road/St Lesmo Road (Wycliffe Hotel)",53.39981,-2.17749
1800SG07811,manjawdw,"Edgeley, Edgeley Road/Northgate Road (O/s House 111)",53.40002,-2.17582
1800SG07821,manjawga,"Edgeley, Edgeley Road/Northgate Road (os the grange)",53.40036,-2.17450
1800SG07831,manjawgd,"Edgeley, Edgeley Road/Alexandra Park (Nr Bowling Gree)",53.40055,-2.17286
1800SG07841,manjawgj,"Edgeley, Edgeley Road/Castle Street (Dental Practice)",53.40117,-2.17003
1800SG07851,manjawgm,"Edgeley, Mercian Way/Worral Street (Nr House 19)",53.40072,-2.16705
1800SG07861,manjawgp,"Edgeley, Mercian Way/Worral Street (Opp House 89)",53.40120,-2.16534
1800SG07871,manjawgt,"Stockport, Mercian Way/Castle Street (Back Of Shops)",53.40218,-2.16333
1800SG07881,manjawgw,"Stockport, Mercian Way/Castle Street (Op Carpark)",53.40208,-2.16307
1800SG07891,manjawja,"Edgeley, Dale Street/Hardcastle Road (Op House 25)",53.39963,-2.17075
1800SG07901,manjawjd,"Edgeley, Dale Street/Hardcastle Road (Os House 1)",53.39949,-2.17067
1800SG07911,manjawjg,"Edgeley, Vienna Road/Dale Street (O/s House 41)",53.39690,-2.17012
1800SG07921,manjawjm,"Edgeley, Vienna Road/Reservoir Road (Opp House 3a)",53.39720,-2.16817
1800SG07931,manjawjp,"Edgeley, Petersburg Road (O/s House 33)",53.39651,-2.16859
1800SG07941,manjawjt,"Edgeley, Dale Street/Vienna Road (O/s House 92)",53.39688,-2.17075
1800SG07951,manjawjw,"Edgeley, Bird Hall Lane/Edgeley Road (Nr House 3)",53.39901,-2.18738
1800SG07961,manjawma,"Adswood, Bird Hall Lane/Fielding Works (Op Publicity Se)",53.39617,-2.18589
1800SG07971,manjawmd,"Adswood, Bird Hall Lane/Fielding Works (Op Pump Service)",53.39544,-2.18540
1800SG07981,manjawmg,"Adswood, Bird Hall Ln/Orion Business Pk (Op Bowling Green)",53.39326,-2.18463
1800SG08011,manjawmj,"Adswood, Bird Hall Lane/Orion Business Park (Simons Lodge 1)",53.39219,-2.18409
1800SG08021,manjawmp,"Adswood, Bird Hall Road/Beechurst Road (O/s House 90)",53.39016,-2.18307
1800SG08031,manjawmt,"Adswood, Bird Hall Road/Chatsworth Road (O/s House 45)",53.38928,-2.18188
1800SG08041,manjawmw,"Adswood, Bird Hall Road/Carnforth Road (O/s House 17)",53.38800,-2.18049
1800SG08051,manjawpa,"Adswood, Adswood Road/Cross Keys (O/s House 31)",53.38684,-2.17783
1800SG08061,manjawpd,"Adswood, Adswood Road/Old Brickworks (House 83)",53.38720,-2.17315
1800SG08071,manjawpg,"Adswood, Adswood Road/Old Brickworks (Op House 91)",53.38715,-2.17280
1800SG08081,manjawpj,"Woodsmoor, Woodsmoor Lane/Moorland Road (Opp House 130)",53.38548,-2.14653
1800SG08091,manjawpm,"Edgeley, Edgeley Road/Bordon Road (Railway Club)",53.39917,-2.18564
1800SG08121,manjawpw,"Hazel Grove (Stockport), Chester Road/Lyndhurst Avenue (O/s House 98)",53.37258,-2.12373
1800SG08131,manjawta,"Hazel Grove (Stockport), Chester Road/Shepley Drive (Norwood 105)",53.37301,-2.12336
1800SG08151,manjawtg,"Hazel Grove (Stockport), Chester Road/The Pines (House 70)",53.37517,-2.12216
1800SG08161,manjawtj,"Hazel Grove (Stockport), Chester Road/The Pines (Op House 70)",53.37532,-2.12186
1800SG08171,manjawtm,"Hazel Grove (Stockport), Chester Road/Conservative Club (Tory Club)",53.37841,-2.11954
1800SG08191,manjawtw,"Hazel Grove (Stockport), Hazel Grove Station  (Stop A)",53.37783,-2.12265
1800SG08211,manjdadg,"Hazel Grove (Stockport), Argyle Street/Hatherlow Lane (Opp House 20)",53.37881,-2.12077
1800SG08221,manjdadj,"Bramhall Green, Dean Moor Road/Denbury Green (Op House 2)",53.37500,-2.14508
1800SG08231,manjdadm,"Bramhall Green, Dean Moor Road/Denbury Green (O/s House 17)",53.37526,-2.14508
1800SG08251,manjdadp,"Bramhall Green, Ringmore Road/Hexworth Walk (Op House 4)",53.37914,-2.14541
1800SG08261,manjdadt,"Bramhall Green, Ringmore Road/Hexworth Walk (Os House 4)",53.37915,-2.14523
1800SG08271,manjdadw,"Bramhall Green, Ringmore Road/Brent Moor Road (Nr House 2)",53.37911,-2.14956
1800SG08281,manjdaga,"Bramhall Green, Ringmore Road/Grange Road (Op House 1)",53.37876,-2.15028
1800SG08301,manjdagj,"Offerton (Stockport), Dialstone Lane/Nangreave Road (Newsagents)",53.39804,-2.13503
1800SG08311,manjdagm,"Offerton (Stockport), Dialstone Lane/Britannia Hotel (Plumbers Shop)",53.39945,-2.13560
1800SG08331,manjdagp,"Offerton (Stockport), Dialstone Lane/Hempshaw Lane (O/s House 27)",53.40036,-2.13595
1800SG08341,manjdagt,"Offerton (Stockport), Hempshaw Lane/Finger Post (Op House 440)",53.40140,-2.13592
1800SG08351,manjdagw,"Offerton (Stockport), Offerton Lane/Offerton Fold (Op House 95)",53.40145,-2.13081
1800SG08361,manjdaja,"Offerton (Stockport), Offerton Lane/Offerton Fold (O/s House 97)",53.40140,-2.13039
1800SG08371,manjdajd,"Woodbank Estate, Offerton Lane/Strawberry Gardens (O/s House 57)",53.40275,-2.13331
1800SG08381,manjdajg,"Woodbank Estate, Offerton Lane/St Alban's Church (Opp St Albans C)",53.40309,-2.13433
1800SG08391,manjdajm,"Woodbank Estate, Offerton Lane/Health Centre (Gardeners Arms)",53.40374,-2.13631
1800SG08401,manjdajp,"Woodbank Estate, Hall Street/Post Office (Cycle Shop)",53.40524,-2.13917
1800SG08411,manjdajt,"Woodbank Estate, Hall Street/Henry Street (Chip Shop)",53.40585,-2.14126
1800SG08431,manjdajw,"Woodbank Estate, Hall Street/Webb Lane (Op House 80)",53.40723,-2.14452
1800SG08441,manjdama,"Woodbank Estate, Hall Street/Webb Lane (Rest Home)",53.40769,-2.14622
1800SG08451,manjdamd,"Stockport, Spring Gardens/St Mary's Way (Opp School)",53.40852,-2.15018
1800SG08461,manjdamg,"Stockport, Waterloo Road/Spring Gardens (Op Sub Station)",53.40845,-2.15186
1800SG08471,manjdamj,"Stockport, Churchgate/The Thatched House (Thatched House)",53.40933,-2.15271
1800SG08481,manjdamp,"Stockport, Wellington Street/Lower Hillgate (Nr Photo Shop)",53.40921,-2.15472
1800SG08491,manjdamw,"Stockport, Piccadilly/Heron House  (Stop Ah)",53.40850,-2.15890
1800SG08501,manjdapa,"Stockport, St Peter's Sq/St Peter's Church  (Stop Aj)",53.40960,-2.15966
1800SG08541,manjdapd,"Lower Bredbury, Osborne Street/Dell Side (Open Land)",53.41752,-2.11944
1800SG08551,manjdapg,"Bredbury (Stockport), Kingsway/Highfield Park Road (O/s House 39)",53.41908,-2.11352
1800SG08571,manjdapm,"Lower Bredbury, Osborne Street/Bredbury Bar (Lay-by)",53.41706,-2.12919
1800SG08641,mantdwap,"Heaviley, Buxton Road/Bramhall Lane (St Georges Chur)",53.39767,-2.15194
1800SG08651,mantdtmw,"Davenport (Stockport), Bramhall Lane/Devonshire Park (Opp Play Area)",53.39190,-2.15279
1800SG08671,manjdapt,"Mellor (Stockport), Longhurst Lane/Devonshire Arms (O/s House 304)",53.39303,-2.02424
1800SG08681,manjdapw,"Stockport, Knightsbridge/Sainsburys (Behind Sainsburys)",53.41381,-2.15609
1800SG08691,manjdata,"Heaton Chapel (Stockport), Crossley Road/Wellington Road North (Opp House 6)",53.43527,-2.18527
1800SG08731,mantdtmt,"Davenport (Stockport), Bramhall Lane/Devonshire Park Road (Play Area)",53.39200,-2.15299
1800SG08791,mantgagw,"Stockport, New Bridge Lane/Aldi (Opp Gala Bingo)",53.41125,-2.15229
1800SG08881,manjdatg,"Bosden Farm, Offerton Road/Golf Club Entrance (Golf Club)",53.38944,-2.10036
1800SG08891,manjdatj,"Bosden Farm, Offerton Road/Golf Club Entrance (Nr Bosden Cotta)",53.38909,-2.10055
1800SGH0362,,"Edgeley, Lomas Street/Caroline Street (Caroline Street)",53.40127,-2.16779
1800SGH0392,,"Edgeley, St Matthew's Road/Castle Street (Castle Street)",53.40158,-2.16802
1800SGH0402,,"Stockport, Grenville Street/Bloom Street (Bloom Street)",53.40430,-2.17143
1800SGH0482,,"Bredbury Green, The Ridgeway (Lincoln Rise)",53.40860,-2.10451
1800SGH0491,,"Bredbury Green, Hatherlow  (Spirewood Gdns)",53.41119,-2.10053
1800SGH0502,,"Edgeley, Worrall Street/Castle Street (Castle Street)",53.40187,-2.16655
1800SGH0512,,"Edgeley, Castle Street/York Street (York Street)",53.40223,-2.16510
1800SGH0522,,"Stockport, York Street (Chatham Street)",53.40393,-2.16616
1800SGH0532,,"Edgeley, Grenville Street/Chatham Street (Chatham Street)",53.40311,-2.17064
1800SGH0552,,"Windlehurst (High Lane), Windermere Road/Windlehurst Road (Windlehurst Rd)",53.37103,-2.07676
1800SGH0562,,"Cheadle Heath, Avondale Road (St Lesmo Road)",53.40220,-2.18203
1800SGH0572,,"Cheadle Heath, Saint Lesmo Road (Stockport Road)",53.40400,-2.18460
1800SGH0582,,"Cherry Tree (Romiley), Cherry Tree Lane (Compstall Road)",53.41515,-2.07395
1800SGH0592,,"Cherry Tree (Romiley), Alamein Drive/Hermitage Avenue (Corcoran Drive)",53.41436,-2.06640
1800SGH0602,,"Cherry Tree (Romiley), Compstall Road/Corcoran drive (Corcoran Drive)",53.41502,-2.06679
1800SGH0721,,"Bredbury (Stockport), Berrycroft Lane  (Warwick Road)",53.41590,-2.10359
1800SGH0741,,"Heaton Moor, Moorside Road  (Grosvenor Road)",53.41648,-2.18968
1800SGH0751,,"Heaton Mersey, Bankhall Road  (Barnes Ave Opp)",53.41328,-2.18976
1800SGH1012,,"Little Moor (Stockport), Montagu Road (Woodlands Rd)",53.40350,-2.12692
1800SGH1072,,"Marple, Memorial Park (Hollins Terr)",53.39614,-2.06377
1800SG13321,manjdmpm,"Hazel Grove (Stockport), Buxton Road/Robin Hood (Robin Hood Pub)",53.36769,-2.09519
1800SG13331,manjdmpt,"High Lane (Stockport), Buxton Road/Threaphurst Lane (Nr Farm)",53.36726,-2.08634
1800SG13341,manjdmpw,"High Lane (Stockport), Buxton Road/Royal Oak (Op Oaklea)",53.36626,-2.08116
1800SG13351,manjdmta,"High Lane (Stockport), Buxton Road/Royal Oak (Opp Royal Oak)",53.36602,-2.08046
1800SG13361,manjdmtd,"High Lane (Stockport), Buxton Road/Threaphurst Lane (Opp Farm)",53.36720,-2.08694
1800SG13371,manjdmtg,"Hazel Grove (Stockport), Buxton Road/Robin Hood (Opp Robin Hood)",53.36752,-2.09458
1800SG13381,manjdmtj,"Hazel Grove (Stockport), Buxton Road/Mill Lane (O/s House 152)",53.36967,-2.10347
1800SG13391,manjdmtm,"Hazel Grove (Stockport), Buxton Road/Hazel Grove Golf Club (Os Hse 62)",53.37294,-2.10759
1800SG13401,manjdmtp,"Bosden Farm, Sanderling Road/Offerton Road (Opp House 6)",53.38824,-2.10147
1800SG13411,manjdmtw,"Bosden Farm, Sanderling Road/Dunlin Close (O/s House 18)",53.38863,-2.10283
1800SG13421,manjdmwa,"Bosden Farm, Sanderling Road/Grebe Walk (Nr House 2)",53.38861,-2.10486
1800SG13431,manjdmwd,"Bosden Farm, Sanderling Road/Peregrine Road (Nr House 46)",53.38900,-2.10563
